"age.grp_string","year","sex","cancer.type","suppress","measure","obs"
"50-64",2022,2,"Lymphoma",0,"Rates",29.3402912669302
"50-64",2022,2,"Melanoma",0,"Counts",315
"50-64",2022,2,"Melanoma",0,"Rates",104.579234480909
"50-64",2022,2,"Pancreatic",0,"Counts",40
"50-64",2022,2,"Pancreatic",0,"Rates",12.0812182558434
"50-64",2022,2,"Prostate",1,"Counts",NA
"50-64",2022,2,"Prostate",1,"Rates",NA
"50-64",2022,3,"All cancers",0,"Counts",6255
"50-64",2022,3,"All cancers",0,"Rates",1023.60573293264
"50-64",2022,3,"Breast (female)",1,"Counts",NA
"50-64",2022,3,"Breast (female)",1,"Rates",NA
"50-64",2022,3,"Colorectal",0,"Counts",498
"50-64",2022,3,"Colorectal",0,"Rates",82.1157704511359
"50-64",2022,3,"Leukaemia",0,"Counts",129
"50-64",2022,3,"Leukaemia",0,"Rates",20.857231076698
"50-64",2022,3,"Lung",0,"Counts",431
"50-64",2022,3,"Lung",0,"Rates",68.3529144349296
"50-64",2022,3,"Lymphoma",0,"Counts",243
"50-64",2022,3,"Lymphoma",0,"Rates",40.1827960982811
"50-64",2022,3,"Melanoma",0,"Counts",802
"50-64",2022,3,"Melanoma",0,"Rates",133.162406403626
"50-64",2022,3,"Pancreatic",0,"Counts",79
"50-64",2022,3,"Pancreatic",0,"Rates",12.0638508073329
"50-64",2022,3,"Prostate",1,"Counts",NA
"50-64",2022,3,"Prostate",1,"Rates",NA
"65+",2005,1,"All cancers",0,"Counts",4460
"65+",2005,1,"All cancers",0,"Rates",3485.69265662098
"65+",2005,1,"Breast (female)",1,"Counts",NA
"65+",2005,1,"Breast (female)",1,"Rates",NA
"65+",2005,1,"Colorectal",0,"Counts",569
"65+",2005,1,"Colorectal",0,"Rates",442.30140061424
"65+",2005,1,"Leukaemia",0,"Counts",115
"65+",2005,1,"Leukaemia",0,"Rates",96.8402353077101
"65+",2005,1,"Lung",0,"Counts",509
"65+",2005,1,"Lung",0,"Rates",391.596564288778
"65+",2005,1,"Lymphoma",0,"Counts",130
"65+",2005,1,"Lymphoma",0,"Rates",106.686343691795
"65+",2005,1,"Melanoma",0,"Counts",429
"65+",2005,1,"Melanoma",0,"Rates",335.448892610038
"65+",2005,1,"Pancreatic",0,"Counts",119
"65+",2005,1,"Pancreatic",0,"Rates",101.074920710062
"65+",2005,1,"Prostate",0,"Counts",1304
"65+",2005,1,"Prostate",0,"Rates",1013.17140598447
"65+",2005,2,"All cancers",0,"Counts",2972
"65+",2005,2,"All cancers",0,"Rates",1934.81949628979
"65+",2005,2,"Breast (female)",0,"Counts",546
"65+",2005,2,"Breast (female)",0,"Rates",367.263225923307
"65+",2005,2,"Colorectal",0,"Counts",552
"65+",2005,2,"Colorectal",0,"Rates",356.641041113241
"65+",2005,2,"Leukaemia",0,"Counts",70
"65+",2005,2,"Leukaemia",0,"Rates",42.0638959232625
"65+",2005,2,"Lung",0,"Counts",293
"65+",2005,2,"Lung",0,"Rates",194.799280650335
"65+",2005,2,"Lymphoma",0,"Counts",115
"65+",2005,2,"Lymphoma",0,"Rates",74.3221429132408
"65+",2005,2,"Melanoma",0,"Counts",286
"65+",2005,2,"Melanoma",0,"Rates",185.903900416923
"65+",2005,2,"Pancreatic",0,"Counts",79
"65+",2005,2,"Pancreatic",0,"Rates",46.760052843734
"65+",2005,2,"Prostate",1,"Counts",NA
"65+",2005,2,"Prostate",1,"Rates",NA
"65+",2005,3,"All cancers",0,"Counts",7432
"65+",2005,3,"All cancers",0,"Rates",2638.72217250277
"65+",2005,3,"Breast (female)",1,"Counts",NA
"65+",2005,3,"Breast (female)",1,"Rates",NA
"65+",2005,3,"Colorectal",0,"Counts",1121
"65+",2005,3,"Colorectal",0,"Rates",398.66230493301
"65+",2005,3,"Leukaemia",0,"Counts",185
"65+",2005,3,"Leukaemia",0,"Rates",64.4061541247929
"65+",2005,3,"Lung",0,"Counts",802
"65+",2005,3,"Lung",0,"Rates",285.488988351954
"65+",2005,3,"Lymphoma",0,"Counts",245
"65+",2005,3,"Lymphoma",0,"Rates",87.0259222178399
"65+",2005,3,"Melanoma",0,"Counts",715
"65+",2005,3,"Melanoma",0,"Rates",253.426462536017
"65+",2005,3,"Pancreatic",0,"Counts",198
"65+",2005,3,"Pancreatic",0,"Rates",70.0957205657462
"65+",2005,3,"Prostate",1,"Counts",NA
"65+",2005,3,"Prostate",1,"Rates",NA
"65+",2006,1,"All cancers",0,"Counts",4776
"65+",2006,1,"All cancers",0,"Rates",3642.05957857237
"65+",2006,1,"Breast (female)",1,"Counts",NA
"65+",2006,1,"Breast (female)",1,"Rates",NA
"65+",2006,1,"Colorectal",0,"Counts",591
"65+",2006,1,"Colorectal",0,"Rates",449.924477166873
"65+",2006,1,"Leukaemia",0,"Counts",169
"65+",2006,1,"Leukaemia",0,"Rates",127.166870632698
"65+",2006,1,"Lung",0,"Counts",637
"65+",2006,1,"Lung",0,"Rates",490.125455355773
"65+",2006,1,"Lymphoma",0,"Counts",157
"65+",2006,1,"Lymphoma",0,"Rates",118.083014904129
"65+",2006,1,"Melanoma",0,"Counts",468
"65+",2006,1,"Melanoma",0,"Rates",357.853404508984
"65+",2006,1,"Pancreatic",0,"Counts",81
"65+",2006,1,"Pancreatic",0,"Rates",65.7190696483508
"65+",2006,1,"Prostate",0,"Counts",1407
"65+",2006,1,"Prostate",0,"Rates",1052.34711908126
"65+",2006,2,"All cancers",0,"Counts",3052
"65+",2006,2,"All cancers",0,"Rates",1919.36017329617
"65+",2006,2,"Breast (female)",0,"Counts",554
"65+",2006,2,"Breast (female)",0,"Rates",350.930651161989
"65+",2006,2,"Colorectal",0,"Counts",560
"65+",2006,2,"Colorectal",0,"Rates",353.695377151974
"65+",2006,2,"Leukaemia",0,"Counts",86
"65+",2006,2,"Leukaemia",0,"Rates",56.608633130652
"65+",2006,2,"Lung",0,"Counts",276
"65+",2006,2,"Lung",0,"Rates",172.709213706952
"65+",2006,2,"Lymphoma",0,"Counts",116
"65+",2006,2,"Lymphoma",0,"Rates",75.4683089936943
"65+",2006,2,"Melanoma",0,"Counts",221
"65+",2006,2,"Melanoma",0,"Rates",142.178758625089
"65+",2006,2,"Pancreatic",0,"Counts",78
"65+",2006,2,"Pancreatic",0,"Rates",42.443753391494
"65+",2006,2,"Prostate",1,"Counts",NA
"65+",2006,2,"Prostate",1,"Rates",NA
"65+",2006,3,"All cancers",0,"Counts",7828
"65+",2006,3,"All cancers",0,"Rates",2698.16283747933
"65+",2006,3,"Breast (female)",1,"Counts",NA
"65+",2006,3,"Breast (female)",1,"Rates",NA
"65+",2006,3,"Colorectal",0,"Counts",1151
"65+",2006,3,"Colorectal",0,"Rates",399.091713551907
"65+",2006,3,"Leukaemia",0,"Counts",255
"65+",2006,3,"Leukaemia",0,"Rates",87.3391434116001
"65+",2006,3,"Lung",0,"Counts",913
"65+",2006,3,"Lung",0,"Rates",314.524467331536
"65+",2006,3,"Lymphoma",0,"Counts",273
"65+",2006,3,"Lymphoma",0,"Rates",93.8120966645807
"65+",2006,3,"Melanoma",0,"Counts",689
"65+",2006,3,"Melanoma",0,"Rates",239.396812269789
"65+",2006,3,"Pancreatic",0,"Counts",159
"65+",2006,3,"Pancreatic",0,"Rates",53.1854250247232
"65+",2006,3,"Prostate",1,"Counts",NA
"65+",2006,3,"Prostate",1,"Rates",NA
"65+",2007,1,"All cancers",0,"Counts",5017
"65+",2007,1,"All cancers",0,"Rates",3669.40949127284
"65+",2007,1,"Breast (female)",1,"Counts",NA
"65+",2007,1,"Breast (female)",1,"Rates",NA
"65+",2007,1,"Colorectal",0,"Counts",659
"65+",2007,1,"Colorectal",0,"Rates",484.319779052233
"65+",2007,1,"Leukaemia",0,"Counts",123
"65+",2007,1,"Leukaemia",0,"Rates",87.1277084655719
"65+",2007,1,"Lung",0,"Counts",525
"65+",2007,1,"Lung",0,"Rates",385.26217571764
"65+",2007,1,"Lymphoma",0,"Counts",161
"65+",2007,1,"Lymphoma",0,"Rates",116.630116106076
"65+",2007,1,"Melanoma",0,"Counts",454
"65+",2007,1,"Melanoma",0,"Rates",332.460434756696
"65+",2007,1,"Pancreatic",0,"Counts",88
"65+",2007,1,"Pancreatic",0,"Rates",61.5117273183409
"65+",2007,1,"Prostate",0,"Counts",1578
"65+",2007,1,"Prostate",0,"Rates",1135.02828033836
"65+",2007,2,"All cancers",0,"Counts",3049
"65+",2007,2,"All cancers",0,"Rates",1874.18556799819
"65+",2007,2,"Breast (female)",0,"Counts",595
"65+",2007,2,"Breast (female)",0,"Rates",369.510691898078
"65+",2007,2,"Colorectal",0,"Counts",594
"65+",2007,2,"Colorectal",0,"Rates",366.173544091823
"65+",2007,2,"Leukaemia",0,"Counts",82
"65+",2007,2,"Leukaemia",0,"Rates",50.8785542366303
"65+",2007,2,"Lung",0,"Counts",324
"65+",2007,2,"Lung",0,"Rates",198.864096288877
"65+",2007,2,"Lymphoma",0,"Counts",172
"65+",2007,2,"Lymphoma",0,"Rates",105.88343383596
"65+",2007,2,"Melanoma",0,"Counts",240
"65+",2007,2,"Melanoma",0,"Rates",149.52077240335
"65+",2007,2,"Pancreatic",0,"Counts",129
"65+",2007,2,"Pancreatic",0,"Rates",76.4918577721136
"65+",2007,2,"Prostate",1,"Counts",NA
"65+",2007,2,"Prostate",1,"Rates",NA
"65+",2007,3,"All cancers",0,"Counts",8066
"65+",2007,3,"All cancers",0,"Rates",2693.44471772191
"65+",2007,3,"Breast (female)",1,"Counts",NA
"65+",2007,3,"Breast (female)",1,"Rates",NA
"65+",2007,3,"Colorectal",0,"Counts",1253
"65+",2007,3,"Colorectal",0,"Rates",419.109423171236
"65+",2007,3,"Leukaemia",0,"Counts",205
"65+",2007,3,"Leukaemia",0,"Rates",69.5820191323445
"65+",2007,3,"Lung",0,"Counts",849
"65+",2007,3,"Lung",0,"Rates",284.340965380234
"65+",2007,3,"Lymphoma",0,"Counts",333
"65+",2007,3,"Lymphoma",0,"Rates",112.045664926322
"65+",2007,3,"Melanoma",0,"Counts",694
"65+",2007,3,"Melanoma",0,"Rates",232.627045491983
"65+",2007,3,"Pancreatic",0,"Counts",217
"65+",2007,3,"Pancreatic",0,"Rates",71.3002106452537
"65+",2007,3,"Prostate",1,"Counts",NA
"65+",2007,3,"Prostate",1,"Rates",NA
"65+",2008,1,"All cancers",0,"Counts",5209
"65+",2008,1,"All cancers",0,"Rates",3686.03193107108
"65+",2008,1,"Breast (female)",1,"Counts",NA
"65+",2008,1,"Breast (female)",1,"Rates",NA
"65+",2008,1,"Colorectal",0,"Counts",696
"65+",2008,1,"Colorectal",0,"Rates",489.032864296133
"65+",2008,1,"Leukaemia",0,"Counts",234
"65+",2008,1,"Leukaemia",0,"Rates",163.792229779196
"65+",2008,1,"Lung",0,"Counts",665
"65+",2008,1,"Lung",0,"Rates",476.63733503916
"65+",2008,1,"Lymphoma",0,"Counts",186
"65+",2008,1,"Lymphoma",0,"Rates",133.764136957963
"65+",2008,1,"Melanoma",0,"Counts",561
"65+",2008,1,"Melanoma",0,"Rates",399.401367546756
"65+",2008,1,"Pancreatic",0,"Counts",68
"65+",2008,1,"Pancreatic",0,"Rates",47.5901687784362
"65+",2008,1,"Prostate",0,"Counts",1595
"65+",2008,1,"Prostate",0,"Rates",1106.28082067692
"65+",2008,2,"All cancers",0,"Counts",3240
"65+",2008,2,"All cancers",0,"Rates",1915.31767914637
"65+",2008,2,"Breast (female)",0,"Counts",684
"65+",2008,2,"Breast (female)",0,"Rates",409.871641501019
"65+",2008,2,"Colorectal",0,"Counts",544
"65+",2008,2,"Colorectal",0,"Rates",326.906519351945
"65+",2008,2,"Leukaemia",0,"Counts",105
"65+",2008,2,"Leukaemia",0,"Rates",58.7275824090787
"65+",2008,2,"Lung",0,"Counts",295
"65+",2008,2,"Lung",0,"Rates",177.452059166572
"65+",2008,2,"Lymphoma",0,"Counts",81
"65+",2008,2,"Lymphoma",0,"Rates",47.676332152794
"65+",2008,2,"Melanoma",0,"Counts",333
"65+",2008,2,"Melanoma",0,"Rates",197.761968420104
"65+",2008,2,"Pancreatic",0,"Counts",163
"65+",2008,2,"Pancreatic",0,"Rates",95.8219849709886
"65+",2008,2,"Prostate",1,"Counts",NA
"65+",2008,2,"Prostate",1,"Rates",NA
"65+",2008,3,"All cancers",0,"Counts",8449
"65+",2008,3,"All cancers",0,"Rates",2727.36113217488
"65+",2008,3,"Breast (female)",1,"Counts",NA
"65+",2008,3,"Breast (female)",1,"Rates",NA
"65+",2008,3,"Colorectal",0,"Counts",1240
"65+",2008,3,"Colorectal",0,"Rates",403.290403489744
"65+",2008,3,"Leukaemia",0,"Counts",339
"65+",2008,3,"Leukaemia",0,"Rates",109.108630387087
"65+",2008,3,"Lung",0,"Counts",960
"65+",2008,3,"Lung",0,"Rates",311.936883693507
"65+",2008,3,"Lymphoma",0,"Counts",267
"65+",2008,3,"Lymphoma",0,"Rates",84.8392201289878
"65+",2008,3,"Melanoma",0,"Counts",894
"65+",2008,3,"Melanoma",0,"Rates",288.31355867287
"65+",2008,3,"Pancreatic",0,"Counts",231
"65+",2008,3,"Pancreatic",0,"Rates",75.2671213357747
"65+",2008,3,"Prostate",1,"Counts",NA
"65+",2008,3,"Prostate",1,"Rates",NA
"65+",2009,1,"All cancers",0,"Counts",5210
"65+",2009,1,"All cancers",0,"Rates",3567.69510377128
"65+",2009,1,"Breast (female)",1,"Counts",NA
"65+",2009,1,"Breast (female)",1,"Rates",NA
"65+",2009,1,"Colorectal",0,"Counts",712
"65+",2009,1,"Colorectal",0,"Rates",493.151373019457
"65+",2009,1,"Leukaemia",0,"Counts",151
"65+",2009,1,"Leukaemia",0,"Rates",106.803564757709
"65+",2009,1,"Lung",0,"Counts",581
"65+",2009,1,"Lung",0,"Rates",397.64371980171
"65+",2009,1,"Lymphoma",0,"Counts",142
"65+",2009,1,"Lymphoma",0,"Rates",97.845002827287
"65+",2009,1,"Melanoma",0,"Counts",534
"65+",2009,1,"Melanoma",0,"Rates",365.227769656661
"65+",2009,1,"Pancreatic",0,"Counts",110
"65+",2009,1,"Pancreatic",0,"Rates",72.6531339640265
"65+",2009,1,"Prostate",0,"Counts",1568
"65+",2009,1,"Prostate",0,"Rates",1043.94254541795
"65+",2009,2,"All cancers",0,"Counts",3425
"65+",2009,2,"All cancers",0,"Rates",1992.86332107745
"65+",2009,2,"Breast (female)",0,"Counts",684
"65+",2009,2,"Breast (female)",0,"Rates",403.726677294834
"65+",2009,2,"Colorectal",0,"Counts",547
"65+",2009,2,"Colorectal",0,"Rates",315.596624185595
"65+",2009,2,"Leukaemia",0,"Counts",120
"65+",2009,2,"Leukaemia",0,"Rates",67.400252846927
"65+",2009,2,"Lung",0,"Counts",394
"65+",2009,2,"Lung",0,"Rates",230.997172582893
"65+",2009,2,"Lymphoma",0,"Counts",123
"65+",2009,2,"Lymphoma",0,"Rates",72.9565619404355
"65+",2009,2,"Melanoma",0,"Counts",322
"65+",2009,2,"Melanoma",0,"Rates",191.020794590122
"65+",2009,2,"Pancreatic",0,"Counts",74
"65+",2009,2,"Pancreatic",0,"Rates",45.3460856372163
"65+",2009,2,"Prostate",1,"Counts",NA
"65+",2009,2,"Prostate",1,"Rates",NA
"65+",2009,3,"All cancers",0,"Counts",8635
"65+",2009,3,"All cancers",0,"Rates",2713.58143885644
"65+",2009,3,"Breast (female)",1,"Counts",NA
"65+",2009,3,"Breast (female)",1,"Rates",NA
"65+",2009,3,"Colorectal",0,"Counts",1259
"65+",2009,3,"Colorectal",0,"Rates",397.142291882782
"65+",2009,3,"Leukaemia",0,"Counts",271
"65+",2009,3,"Leukaemia",0,"Rates",86.2833509600756
"65+",2009,3,"Lung",0,"Counts",975
"65+",2009,3,"Lung",0,"Rates",305.904125042798
"65+",2009,3,"Lymphoma",0,"Counts",265
"65+",2009,3,"Lymphoma",0,"Rates",83.3392838893123
"65+",2009,3,"Melanoma",0,"Counts",856
"65+",2009,3,"Melanoma",0,"Rates",268.983403335605
"65+",2009,3,"Pancreatic",0,"Counts",184
"65+",2009,3,"Pancreatic",0,"Rates",57.8217440267609
"65+",2009,3,"Prostate",1,"Counts",NA
"65+",2009,3,"Prostate",1,"Rates",NA
"65+",2010,1,"All cancers",0,"Counts",5381
"65+",2010,1,"All cancers",0,"Rates",3543.21748726894
"65+",2010,1,"Breast (female)",1,"Counts",NA
"65+",2010,1,"Breast (female)",1,"Rates",NA
"65+",2010,1,"Colorectal",0,"Counts",651
"65+",2010,1,"Colorectal",0,"Rates",428.439292243225
"65+",2010,1,"Leukaemia",0,"Counts",207
"65+",2010,1,"Leukaemia",0,"Rates",136.106152119918
"65+",2010,1,"Lung",0,"Counts",575
"65+",2010,1,"Lung",0,"Rates",386.398639291922
"65+",2010,1,"Lymphoma",0,"Counts",196
"65+",2010,1,"Lymphoma",0,"Rates",125.759451454923
"65+",2010,1,"Melanoma",0,"Counts",608
"65+",2010,1,"Melanoma",0,"Rates",409.05302558027
"65+",2010,1,"Pancreatic",0,"Counts",110
"65+",2010,1,"Pancreatic",0,"Rates",73.9967722331593
"65+",2010,1,"Prostate",0,"Counts",1573
"65+",2010,1,"Prostate",0,"Rates",1011.99987156605
"65+",2010,2,"All cancers",0,"Counts",3492
"65+",2010,2,"All cancers",0,"Rates",1945.79937057077
"65+",2010,2,"Breast (female)",0,"Counts",696
"65+",2010,2,"Breast (female)",0,"Rates",393.768966125693
"65+",2010,2,"Colorectal",0,"Counts",531
"65+",2010,2,"Colorectal",0,"Rates",294.599105146342
"65+",2010,2,"Leukaemia",0,"Counts",116
"65+",2010,2,"Leukaemia",0,"Rates",62.1450571773004
"65+",2010,2,"Lung",0,"Counts",393
"65+",2010,2,"Lung",0,"Rates",223.530655157474
"65+",2010,2,"Lymphoma",0,"Counts",182
"65+",2010,2,"Lymphoma",0,"Rates",100.225762805798
"65+",2010,2,"Melanoma",0,"Counts",342
"65+",2010,2,"Melanoma",0,"Rates",193.789287941816
"65+",2010,2,"Pancreatic",0,"Counts",111
"65+",2010,2,"Pancreatic",0,"Rates",57.4214025120723
"65+",2010,2,"Prostate",1,"Counts",NA
"65+",2010,2,"Prostate",1,"Rates",NA
"65+",2010,3,"All cancers",0,"Counts",8873
"65+",2010,3,"All cancers",0,"Rates",2676.57212213161
"65+",2010,3,"Breast (female)",1,"Counts",NA
"65+",2010,3,"Breast (female)",1,"Rates",NA
"65+",2010,3,"Colorectal",0,"Counts",1182
"65+",2010,3,"Colorectal",0,"Rates",359.564789946198
"65+",2010,3,"Leukaemia",0,"Counts",323
"65+",2010,3,"Leukaemia",0,"Rates",96.6891622054155
"65+",2010,3,"Lung",0,"Counts",968
"65+",2010,3,"Lung",0,"Rates",296.084528770617
"65+",2010,3,"Lymphoma",0,"Counts",378
"65+",2010,3,"Lymphoma",0,"Rates",113.12964385463
"65+",2010,3,"Melanoma",0,"Counts",950
"65+",2010,3,"Melanoma",0,"Rates",288.503504447605
"65+",2010,3,"Pancreatic",0,"Counts",221
"65+",2010,3,"Pancreatic",0,"Rates",67.7243203345072
"65+",2010,3,"Prostate",1,"Counts",NA
"65+",2010,3,"Prostate",1,"Rates",NA
"65+",2011,1,"All cancers",0,"Counts",5637
"65+",2011,1,"All cancers",0,"Rates",3557.14456182655
"65+",2011,1,"Breast (female)",1,"Counts",NA
"65+",2011,1,"Breast (female)",1,"Rates",NA
"65+",2011,1,"Colorectal",0,"Counts",718
"65+",2011,1,"Colorectal",0,"Rates",464.110332239199
"65+",2011,1,"Leukaemia",0,"Counts",218
"65+",2011,1,"Leukaemia",0,"Rates",140.518353008893
"65+",2011,1,"Lung",0,"Counts",610
"65+",2011,1,"Lung",0,"Rates",390.469416774423
"65+",2011,1,"Lymphoma",0,"Counts",184
"65+",2011,1,"Lymphoma",0,"Rates",114.902768188607
"65+",2011,1,"Melanoma",0,"Counts",562
"65+",2011,1,"Melanoma",0,"Rates",352.00718527654
"65+",2011,1,"Pancreatic",0,"Counts",80
"65+",2011,1,"Pancreatic",0,"Rates",50.5022790107748
"65+",2011,1,"Prostate",0,"Counts",1675
"65+",2011,1,"Prostate",0,"Rates",1027.4444612867
"65+",2011,2,"All cancers",0,"Counts",3614
"65+",2011,2,"All cancers",0,"Rates",1951.9136677321
"65+",2011,2,"Breast (female)",0,"Counts",741
"65+",2011,2,"Breast (female)",0,"Rates",402.117962842327
"65+",2011,2,"Colorectal",0,"Counts",615
"65+",2011,2,"Colorectal",0,"Rates",332.298887248745
"65+",2011,2,"Leukaemia",0,"Counts",179
"65+",2011,2,"Leukaemia",0,"Rates",97.6502246959397
"65+",2011,2,"Lung",0,"Counts",332
"65+",2011,2,"Lung",0,"Rates",184.145947655031
"65+",2011,2,"Lymphoma",0,"Counts",175
"65+",2011,2,"Lymphoma",0,"Rates",97.7522361007762
"65+",2011,2,"Melanoma",0,"Counts",318
"65+",2011,2,"Melanoma",0,"Rates",172.428589677518
"65+",2011,2,"Pancreatic",0,"Counts",151
"65+",2011,2,"Pancreatic",0,"Rates",82.9145447408031
"65+",2011,2,"Prostate",1,"Counts",NA
"65+",2011,2,"Prostate",1,"Rates",NA
"65+",2011,3,"All cancers",0,"Counts",9251
"65+",2011,3,"All cancers",0,"Rates",2697.13875668134
"65+",2011,3,"Breast (female)",1,"Counts",NA
"65+",2011,3,"Breast (female)",1,"Rates",NA
"65+",2011,3,"Colorectal",0,"Counts",1333
"65+",2011,3,"Colorectal",0,"Rates",391.88827711131
"65+",2011,3,"Leukaemia",0,"Counts",397
"65+",2011,3,"Leukaemia",0,"Rates",116.699806021387
"65+",2011,3,"Lung",0,"Counts",942
"65+",2011,3,"Lung",0,"Rates",277.483681444746
"65+",2011,3,"Lymphoma",0,"Counts",359
"65+",2011,3,"Lymphoma",0,"Rates",105.277034551569
"65+",2011,3,"Melanoma",0,"Counts",880
"65+",2011,3,"Melanoma",0,"Rates",254.776320509067
"65+",2011,3,"Pancreatic",0,"Counts",231
"65+",2011,3,"Pancreatic",0,"Rates",68.5133941830946
"65+",2011,3,"Prostate",1,"Counts",NA
"65+",2011,3,"Prostate",1,"Rates",NA
"65+",2012,1,"All cancers",0,"Counts",5945
"65+",2012,1,"All cancers",0,"Rates",3559.96616412855
"65+",2012,1,"Breast (female)",1,"Counts",NA
"65+",2012,1,"Breast (female)",1,"Rates",NA
"65+",2012,1,"Colorectal",0,"Counts",727
"65+",2012,1,"Colorectal",0,"Rates",442.31574293013
"65+",2012,1,"Leukaemia",0,"Counts",190
"65+",2012,1,"Leukaemia",0,"Rates",116.488058906532
"65+",2012,1,"Lung",0,"Counts",694
"65+",2012,1,"Lung",0,"Rates",421.804232396241
"65+",2012,1,"Lymphoma",0,"Counts",209
"65+",2012,1,"Lymphoma",0,"Rates",125.472502693798
"65+",2012,1,"Melanoma",0,"Counts",680
"65+",2012,1,"Melanoma",0,"Rates",409.051291173231
"65+",2012,1,"Pancreatic",0,"Counts",122
"65+",2012,1,"Pancreatic",0,"Rates",72.1048597955733
"65+",2012,1,"Prostate",0,"Counts",1700
"65+",2012,1,"Prostate",0,"Rates",971.749413869136
"65+",2012,2,"All cancers",0,"Counts",3892
"65+",2012,2,"All cancers",0,"Rates",2018.10578079533
"65+",2012,2,"Breast (female)",0,"Counts",868
"65+",2012,2,"Breast (female)",0,"Rates",450.138731125972
"65+",2012,2,"Colorectal",0,"Counts",579
"65+",2012,2,"Colorectal",0,"Rates",300.557649836897
"65+",2012,2,"Leukaemia",0,"Counts",134
"65+",2012,2,"Leukaemia",0,"Rates",69.7029090775624
"65+",2012,2,"Lung",0,"Counts",345
"65+",2012,2,"Lung",0,"Rates",184.277290456642
"65+",2012,2,"Lymphoma",0,"Counts",174
"65+",2012,2,"Lymphoma",0,"Rates",94.9695469975482
"65+",2012,2,"Melanoma",0,"Counts",364
"65+",2012,2,"Melanoma",0,"Rates",184.14198183991
"65+",2012,2,"Pancreatic",0,"Counts",169
"65+",2012,2,"Pancreatic",0,"Rates",86.1161227587783
"65+",2012,2,"Prostate",1,"Counts",NA
"65+",2012,2,"Prostate",1,"Rates",NA
"65+",2012,3,"All cancers",0,"Counts",9837
"65+",2012,3,"All cancers",0,"Rates",2736.01186617288
"65+",2012,3,"Breast (female)",1,"Counts",NA
"65+",2012,3,"Breast (female)",1,"Rates",NA
"65+",2012,3,"Colorectal",0,"Counts",1306
"65+",2012,3,"Colorectal",0,"Rates",365.598227295314
"65+",2012,3,"Leukaemia",0,"Counts",324
"65+",2012,3,"Leukaemia",0,"Rates",93.5767378059297
"65+",2012,3,"Lung",0,"Counts",1039
"65+",2012,3,"Lung",0,"Rates",294.596872564461
"65+",2012,3,"Lymphoma",0,"Counts",383
"65+",2012,3,"Lymphoma",0,"Rates",109.466819624623
"65+",2012,3,"Melanoma",0,"Counts",1044
"65+",2012,3,"Melanoma",0,"Rates",288.594153691519
"65+",2012,3,"Pancreatic",0,"Counts",291
"65+",2012,3,"Pancreatic",0,"Rates",79.7685227889059
"65+",2012,3,"Prostate",1,"Counts",NA
"65+",2012,3,"Prostate",1,"Rates",NA
"65+",2013,1,"All cancers",0,"Counts",6053
"65+",2013,1,"All cancers",0,"Rates",3463.25284951097
"65+",2013,1,"Breast (female)",1,"Counts",NA
"65+",2013,1,"Breast (female)",1,"Rates",NA
"65+",2013,1,"Colorectal",0,"Counts",662
"65+",2013,1,"Colorectal",0,"Rates",387.940998890104
"65+",2013,1,"Leukaemia",0,"Counts",91
"65+",2013,1,"Leukaemia",0,"Rates",51.6617582506817
"65+",2013,1,"Lung",0,"Counts",647
"65+",2013,1,"Lung",0,"Rates",370.28222437671
"65+",2013,1,"Lymphoma",0,"Counts",226
"65+",2013,1,"Lymphoma",0,"Rates",130.131562987949
"65+",2013,1,"Melanoma",0,"Counts",751
"65+",2013,1,"Melanoma",0,"Rates",423.773361760121
"65+",2013,1,"Pancreatic",0,"Counts",138
"65+",2013,1,"Pancreatic",0,"Rates",82.669384259526
"65+",2013,1,"Prostate",0,"Counts",1796
"65+",2013,1,"Prostate",0,"Rates",990.377146471605
"65+",2013,2,"All cancers",0,"Counts",4027
"65+",2013,2,"All cancers",0,"Rates",2017.22583964193
"65+",2013,2,"Breast (female)",0,"Counts",886
"65+",2013,2,"Breast (female)",0,"Rates",444.65120950695
"65+",2013,2,"Colorectal",0,"Counts",589
"65+",2013,2,"Colorectal",0,"Rates",296.985782971528
"65+",2013,2,"Leukaemia",0,"Counts",124
"65+",2013,2,"Leukaemia",0,"Rates",60.3001312092888
"65+",2013,2,"Lung",0,"Counts",429
"65+",2013,2,"Lung",0,"Rates",217.604384631087
"65+",2013,2,"Lymphoma",0,"Counts",196
"65+",2013,2,"Lymphoma",0,"Rates",96.3675284815592
"65+",2013,2,"Melanoma",0,"Counts",407
"65+",2013,2,"Melanoma",0,"Rates",200.945295605991
"65+",2013,2,"Pancreatic",0,"Counts",116
"65+",2013,2,"Pancreatic",0,"Rates",57.4276742201785
"65+",2013,2,"Prostate",1,"Counts",NA
"65+",2013,2,"Prostate",1,"Rates",NA
"65+",2013,3,"All cancers",0,"Counts",10080
"65+",2013,3,"All cancers",0,"Rates",2694.82540510642
"65+",2013,3,"Breast (female)",1,"Counts",NA
"65+",2013,3,"Breast (female)",1,"Rates",NA
"65+",2013,3,"Colorectal",0,"Counts",1251
"65+",2013,3,"Colorectal",0,"Rates",339.776448216127
"65+",2013,3,"Leukaemia",0,"Counts",215
"65+",2013,3,"Leukaemia",0,"Rates",56.9854172528825
"65+",2013,3,"Lung",0,"Counts",1076
"65+",2013,3,"Lung",0,"Rates",288.843320568248
"65+",2013,3,"Lymphoma",0,"Counts",422
"65+",2013,3,"Lymphoma",0,"Rates",113.493002410963
"65+",2013,3,"Melanoma",0,"Counts",1158
