"age.grp_string","year","sex","cancer.type","suppress","measure","obs"
"50-64",2022,3,"Lymphoma",0,"Rates",9.65057519765249
"50-64",2022,3,"Melanoma",0,"Counts",43
"50-64",2022,3,"Melanoma",0,"Rates",7.77466369798152
"50-64",2022,3,"Pancreatic",0,"Counts",109
"50-64",2022,3,"Pancreatic",0,"Rates",17.6535662143602
"50-64",2022,3,"Prostate",1,"Counts",NA
"50-64",2022,3,"Prostate",1,"Rates",NA
"65+",2005,1,"All cancers",0,"Counts",2054
"65+",2005,1,"All cancers",0,"Rates",1659.46131385698
"65+",2005,1,"Breast(female)",1,"Counts",NA
"65+",2005,1,"Breast(female)",1,"Rates",NA
"65+",2005,1,"Colorectal",0,"Counts",269
"65+",2005,1,"Colorectal",0,"Rates",212.242306133321
"65+",2005,1,"Leukaemia",0,"Counts",73
"65+",2005,1,"Leukaemia",0,"Rates",63.720689525309
"65+",2005,1,"Lung",0,"Counts",497
"65+",2005,1,"Lung",0,"Rates",388.177703740545
"65+",2005,1,"Lymphoma",0,"Counts",56
"65+",2005,1,"Lymphoma",0,"Rates",48.7794226079762
"65+",2005,1,"Melanoma",0,"Counts",59
"65+",2005,1,"Melanoma",0,"Rates",44.3736881552922
"65+",2005,1,"Pancreatic",0,"Counts",52
"65+",2005,1,"Pancreatic",0,"Rates",42.0424995401254
"65+",2005,1,"Prostate",0,"Counts",345
"65+",2005,1,"Prostate",0,"Rates",282.069338188936
"65+",2005,2,"All cancers",0,"Counts",1517
"65+",2005,2,"All cancers",0,"Rates",957.627382926513
"65+",2005,2,"Breast(female)",0,"Counts",147
"65+",2005,2,"Breast(female)",0,"Rates",93.191904393714
"65+",2005,2,"Colorectal",0,"Counts",185
"65+",2005,2,"Colorectal",0,"Rates",113.016317610482
"65+",2005,2,"Leukaemia",0,"Counts",29
"65+",2005,2,"Leukaemia",0,"Rates",15.7571623914108
"65+",2005,2,"Lung",0,"Counts",270
"65+",2005,2,"Lung",0,"Rates",176.4138526992
"65+",2005,2,"Lymphoma",0,"Counts",64
"65+",2005,2,"Lymphoma",0,"Rates",39.3618384325965
"65+",2005,2,"Melanoma",0,"Counts",41
"65+",2005,2,"Melanoma",0,"Rates",24.6607092175749
"65+",2005,2,"Pancreatic",0,"Counts",100
"65+",2005,2,"Pancreatic",0,"Rates",58.6193673225399
"65+",2005,2,"Prostate",1,"Counts",NA
"65+",2005,2,"Prostate",1,"Rates",NA
"65+",2005,3,"All cancers",0,"Counts",3571
"65+",2005,3,"All cancers",0,"Rates",1265.34668791021
"65+",2005,3,"Breast(female)",1,"Counts",NA
"65+",2005,3,"Breast(female)",1,"Rates",NA
"65+",2005,3,"Colorectal",0,"Counts",454
"65+",2005,3,"Colorectal",0,"Rates",160.848407538236
"65+",2005,3,"Leukaemia",0,"Counts",102
"65+",2005,3,"Leukaemia",0,"Rates",35.7781621859354
"65+",2005,3,"Lung",0,"Counts",767
"65+",2005,3,"Lung",0,"Rates",271.868386187225
"65+",2005,3,"Lymphoma",0,"Counts",120
"65+",2005,3,"Lymphoma",0,"Rates",42.592247822108
"65+",2005,3,"Melanoma",0,"Counts",100
"65+",2005,3,"Melanoma",0,"Rates",35.3717184904035
"65+",2005,3,"Pancreatic",0,"Counts",152
"65+",2005,3,"Pancreatic",0,"Rates",53.64588753743
"65+",2005,3,"Prostate",1,"Counts",NA
"65+",2005,3,"Prostate",1,"Rates",NA
"65+",2006,1,"All cancers",0,"Counts",2171
"65+",2006,1,"All cancers",0,"Rates",1712.72527190706
"65+",2006,1,"Breast(female)",1,"Counts",NA
"65+",2006,1,"Breast(female)",1,"Rates",NA
"65+",2006,1,"Colorectal",0,"Counts",304
"65+",2006,1,"Colorectal",0,"Rates",240.080650193777
"65+",2006,1,"Leukaemia",0,"Counts",93
"65+",2006,1,"Leukaemia",0,"Rates",77.4678760970853
"65+",2006,1,"Lung",0,"Counts",560
"65+",2006,1,"Lung",0,"Rates",429.99738547611
"65+",2006,1,"Lymphoma",0,"Counts",93
"65+",2006,1,"Lymphoma",0,"Rates",71.5335520470855
"65+",2006,1,"Melanoma",0,"Counts",69
"65+",2006,1,"Melanoma",0,"Rates",59.7246844699018
"65+",2006,1,"Pancreatic",0,"Counts",50
"65+",2006,1,"Pancreatic",0,"Rates",38.6208420832149
"65+",2006,1,"Prostate",0,"Counts",360
"65+",2006,1,"Prostate",0,"Rates",296.211030741035
"65+",2006,2,"All cancers",0,"Counts",1471
"65+",2006,2,"All cancers",0,"Rates",896.125506595606
"65+",2006,2,"Breast(female)",0,"Counts",164
"65+",2006,2,"Breast(female)",0,"Rates",101.129553402499
"65+",2006,2,"Colorectal",0,"Counts",190
"65+",2006,2,"Colorectal",0,"Rates",116.348708705712
"65+",2006,2,"Leukaemia",0,"Counts",45
"65+",2006,2,"Leukaemia",0,"Rates",25.0304386447765
"65+",2006,2,"Lung",0,"Counts",278
"65+",2006,2,"Lung",0,"Rates",176.336130502555
"65+",2006,2,"Lymphoma",0,"Counts",54
"65+",2006,2,"Lymphoma",0,"Rates",31.1838874182853
"65+",2006,2,"Melanoma",0,"Counts",62
"65+",2006,2,"Melanoma",0,"Rates",37.6140284643824
"65+",2006,2,"Pancreatic",0,"Counts",59
"65+",2006,2,"Pancreatic",0,"Rates",34.0747020210138
"65+",2006,2,"Prostate",1,"Counts",NA
"65+",2006,2,"Prostate",1,"Rates",NA
"65+",2006,3,"All cancers",0,"Counts",3642
"65+",2006,3,"All cancers",0,"Rates",1248.6123084554
"65+",2006,3,"Breast(female)",1,"Counts",NA
"65+",2006,3,"Breast(female)",1,"Rates",NA
"65+",2006,3,"Colorectal",0,"Counts",494
"65+",2006,3,"Colorectal",0,"Rates",168.52062526887
"65+",2006,3,"Leukaemia",0,"Counts",138
"65+",2006,3,"Leukaemia",0,"Rates",46.8672198665558
"65+",2006,3,"Lung",0,"Counts",838
"65+",2006,3,"Lung",0,"Rates",291.002177787958
"65+",2006,3,"Lymphoma",0,"Counts",147
"65+",2006,3,"Lymphoma",0,"Rates",50.0176820968666
"65+",2006,3,"Melanoma",0,"Counts",131
"65+",2006,3,"Melanoma",0,"Rates",43.7347431256238
"65+",2006,3,"Pancreatic",0,"Counts",109
"65+",2006,3,"Pancreatic",0,"Rates",38.2529944527797
"65+",2006,3,"Prostate",1,"Counts",NA
"65+",2006,3,"Prostate",1,"Rates",NA
"65+",2007,1,"All cancers",0,"Counts",2226
"65+",2007,1,"All cancers",0,"Rates",1689.05677717435
"65+",2007,1,"Breast(female)",1,"Counts",NA
"65+",2007,1,"Breast(female)",1,"Rates",NA
"65+",2007,1,"Colorectal",0,"Counts",266
"65+",2007,1,"Colorectal",0,"Rates",198.606737186805
"65+",2007,1,"Leukaemia",0,"Counts",61
"65+",2007,1,"Leukaemia",0,"Rates",49.9282597649578
"65+",2007,1,"Lung",0,"Counts",563
"65+",2007,1,"Lung",0,"Rates",416.295185669085
"65+",2007,1,"Lymphoma",0,"Counts",61
"65+",2007,1,"Lymphoma",0,"Rates",50.0589891440701
"65+",2007,1,"Melanoma",0,"Counts",86
"65+",2007,1,"Melanoma",0,"Rates",67.756200884793
"65+",2007,1,"Pancreatic",0,"Counts",111
"65+",2007,1,"Pancreatic",0,"Rates",80.667033738743
"65+",2007,1,"Prostate",0,"Counts",394
"65+",2007,1,"Prostate",0,"Rates",309.298079030991
"65+",2007,2,"All cancers",0,"Counts",1494
"65+",2007,2,"All cancers",0,"Rates",891.733501869046
"65+",2007,2,"Breast(female)",0,"Counts",222
"65+",2007,2,"Breast(female)",0,"Rates",132.135699192718
"65+",2007,2,"Colorectal",0,"Counts",271
"65+",2007,2,"Colorectal",0,"Rates",160.479898144656
"65+",2007,2,"Leukaemia",0,"Counts",28
"65+",2007,2,"Leukaemia",0,"Rates",16.4452811843237
"65+",2007,2,"Lung",0,"Counts",253
"65+",2007,2,"Lung",0,"Rates",160.28241666316
"65+",2007,2,"Lymphoma",0,"Counts",43
"65+",2007,2,"Lymphoma",0,"Rates",22.5280766807489
"65+",2007,2,"Melanoma",0,"Counts",59
"65+",2007,2,"Melanoma",0,"Rates",32.5415603414341
"65+",2007,2,"Pancreatic",0,"Counts",144
"65+",2007,2,"Pancreatic",0,"Rates",87.9139019146378
"65+",2007,2,"Prostate",1,"Counts",NA
"65+",2007,2,"Prostate",1,"Rates",NA
"65+",2007,3,"All cancers",0,"Counts",3720
"65+",2007,3,"All cancers",0,"Rates",1241.57626911002
"65+",2007,3,"Breast(female)",1,"Counts",NA
"65+",2007,3,"Breast(female)",1,"Rates",NA
"65+",2007,3,"Colorectal",0,"Counts",537
"65+",2007,3,"Colorectal",0,"Rates",179.243443125697
"65+",2007,3,"Leukaemia",0,"Counts",89
"65+",2007,3,"Leukaemia",0,"Rates",29.1955000595685
"65+",2007,3,"Lung",0,"Counts",816
"65+",2007,3,"Lung",0,"Rates",273.981576020251
"65+",2007,3,"Lymphoma",0,"Counts",104
"65+",2007,3,"Lymphoma",0,"Rates",34.2837994778011
"65+",2007,3,"Melanoma",0,"Counts",145
"65+",2007,3,"Melanoma",0,"Rates",48.2959767379878
"65+",2007,3,"Pancreatic",0,"Counts",255
"65+",2007,3,"Pancreatic",0,"Rates",85.7751924679613
"65+",2007,3,"Prostate",1,"Counts",NA
"65+",2007,3,"Prostate",1,"Rates",NA
"65+",2008,1,"All cancers",0,"Counts",2330
"65+",2008,1,"All cancers",0,"Rates",1704.68621796382
"65+",2008,1,"Breast(female)",1,"Counts",NA
"65+",2008,1,"Breast(female)",1,"Rates",NA
"65+",2008,1,"Colorectal",0,"Counts",263
"65+",2008,1,"Colorectal",0,"Rates",189.841900704591
"65+",2008,1,"Leukaemia",0,"Counts",123
"65+",2008,1,"Leukaemia",0,"Rates",89.8049625965325
"65+",2008,1,"Lung",0,"Counts",551
"65+",2008,1,"Lung",0,"Rates",398.92849285707
"65+",2008,1,"Lymphoma",0,"Counts",110
"65+",2008,1,"Lymphoma",0,"Rates",82.417866559802
"65+",2008,1,"Melanoma",0,"Counts",98
"65+",2008,1,"Melanoma",0,"Rates",70.6202283646644
"65+",2008,1,"Pancreatic",0,"Counts",109
"65+",2008,1,"Pancreatic",0,"Rates",78.3885445579466
"65+",2008,1,"Prostate",0,"Counts",400
"65+",2008,1,"Prostate",0,"Rates",300.050027692025
"65+",2008,2,"All cancers",0,"Counts",1588
"65+",2008,2,"All cancers",0,"Rates",908.866718307598
"65+",2008,2,"Breast(female)",0,"Counts",211
"65+",2008,2,"Breast(female)",0,"Rates",118.591728753301
"65+",2008,2,"Colorectal",0,"Counts",248
"65+",2008,2,"Colorectal",0,"Rates",141.376813719639
"65+",2008,2,"Leukaemia",0,"Counts",64
"65+",2008,2,"Leukaemia",0,"Rates",34.8099830984401
"65+",2008,2,"Lung",0,"Counts",267
"65+",2008,2,"Lung",0,"Rates",158.176275673852
"65+",2008,2,"Lymphoma",0,"Counts",42
"65+",2008,2,"Lymphoma",0,"Rates",21.7340853226648
"65+",2008,2,"Melanoma",0,"Counts",61
"65+",2008,2,"Melanoma",0,"Rates",34.849461542982
"65+",2008,2,"Pancreatic",0,"Counts",59
"65+",2008,2,"Pancreatic",0,"Rates",31.6509703951671
"65+",2008,2,"Prostate",1,"Counts",NA
"65+",2008,2,"Prostate",1,"Rates",NA
"65+",2008,3,"All cancers",0,"Counts",3918
"65+",2008,3,"All cancers",0,"Rates",1259.84989624981
"65+",2008,3,"Breast(female)",1,"Counts",NA
"65+",2008,3,"Breast(female)",1,"Rates",NA
"65+",2008,3,"Colorectal",0,"Counts",511
"65+",2008,3,"Colorectal",0,"Rates",163.097166962222
"65+",2008,3,"Leukaemia",0,"Counts",187
"65+",2008,3,"Leukaemia",0,"Rates",58.013112177558
"65+",2008,3,"Lung",0,"Counts",818
"65+",2008,3,"Lung",0,"Rates",266.914996032813
"65+",2008,3,"Lymphoma",0,"Counts",152
"65+",2008,3,"Lymphoma",0,"Rates",48.2901771810559
"65+",2008,3,"Melanoma",0,"Counts",159
"65+",2008,3,"Melanoma",0,"Rates",52.0441669954481
"65+",2008,3,"Pancreatic",0,"Counts",168
"65+",2008,3,"Pancreatic",0,"Rates",52.4173151960431
"65+",2008,3,"Prostate",1,"Counts",NA
"65+",2008,3,"Prostate",1,"Rates",NA
"65+",2009,1,"All cancers",0,"Counts",2328
"65+",2009,1,"All cancers",0,"Rates",1660.63376124302
"65+",2009,1,"Breast(female)",1,"Counts",NA
"65+",2009,1,"Breast(female)",1,"Rates",NA
"65+",2009,1,"Colorectal",0,"Counts",305
"65+",2009,1,"Colorectal",0,"Rates",214.605338831091
"65+",2009,1,"Leukaemia",0,"Counts",74
"65+",2009,1,"Leukaemia",0,"Rates",54.0949013622286
"65+",2009,1,"Lung",0,"Counts",554
"65+",2009,1,"Lung",0,"Rates",389.249648503354
"65+",2009,1,"Lymphoma",0,"Counts",50
"65+",2009,1,"Lymphoma",0,"Rates",33.3086527774883
"65+",2009,1,"Melanoma",0,"Counts",104
"65+",2009,1,"Melanoma",0,"Rates",73.0416829882789
"65+",2009,1,"Pancreatic",0,"Counts",106
"65+",2009,1,"Pancreatic",0,"Rates",73.1248256157683
"65+",2009,1,"Prostate",0,"Counts",356
"65+",2009,1,"Prostate",0,"Rates",261.580750185772
"65+",2009,2,"All cancers",0,"Counts",1646
"65+",2009,2,"All cancers",0,"Rates",926.086317373794
"65+",2009,2,"Breast(female)",0,"Counts",172
"65+",2009,2,"Breast(female)",0,"Rates",91.6834101500444
"65+",2009,2,"Colorectal",0,"Counts",240
"65+",2009,2,"Colorectal",0,"Rates",134.771721175959
"65+",2009,2,"Leukaemia",0,"Counts",64
"65+",2009,2,"Leukaemia",0,"Rates",37.9432125851609
"65+",2009,2,"Lung",0,"Counts",313
"65+",2009,2,"Lung",0,"Rates",178.225103055086
"65+",2009,2,"Lymphoma",0,"Counts",132
"65+",2009,2,"Lymphoma",0,"Rates",75.4266521274127
"65+",2009,2,"Melanoma",0,"Counts",60
"65+",2009,2,"Melanoma",0,"Rates",36.558753936329
"65+",2009,2,"Pancreatic",0,"Counts",123
"65+",2009,2,"Pancreatic",0,"Rates",69.6952219224394
"65+",2009,2,"Prostate",1,"Counts",NA
"65+",2009,2,"Prostate",1,"Rates",NA
"65+",2009,3,"All cancers",0,"Counts",3974
"65+",2009,3,"All cancers",0,"Rates",1245.56537761072
"65+",2009,3,"Breast(female)",1,"Counts",NA
"65+",2009,3,"Breast(female)",1,"Rates",NA
"65+",2009,3,"Colorectal",0,"Counts",545
"65+",2009,3,"Colorectal",0,"Rates",171.552694651345
"65+",2009,3,"Leukaemia",0,"Counts",138
"65+",2009,3,"Leukaemia",0,"Rates",44.1821237267731
"65+",2009,3,"Lung",0,"Counts",867
"65+",2009,3,"Lung",0,"Rates",273.884520411319
"65+",2009,3,"Lymphoma",0,"Counts",182
"65+",2009,3,"Lymphoma",0,"Rates",57.8076295602636
"65+",2009,3,"Melanoma",0,"Counts",164
"65+",2009,3,"Melanoma",0,"Rates",52.7361263750768
"65+",2009,3,"Pancreatic",0,"Counts",229
"65+",2009,3,"Pancreatic",0,"Rates",69.6653893278561
"65+",2009,3,"Prostate",1,"Counts",NA
"65+",2009,3,"Prostate",1,"Rates",NA
"65+",2010,1,"All cancers",0,"Counts",2492
"65+",2010,1,"All cancers",0,"Rates",1706.68749922424
"65+",2010,1,"Breast(female)",1,"Counts",NA
"65+",2010,1,"Breast(female)",1,"Rates",NA
"65+",2010,1,"Colorectal",0,"Counts",282
"65+",2010,1,"Colorectal",0,"Rates",189.368791249382
"65+",2010,1,"Leukaemia",0,"Counts",91
"65+",2010,1,"Leukaemia",0,"Rates",60.1629144896526
"65+",2010,1,"Lung",0,"Counts",546
"65+",2010,1,"Lung",0,"Rates",364.819415333357
"65+",2010,1,"Lymphoma",0,"Counts",87
"65+",2010,1,"Lymphoma",0,"Rates",62.1068473359466
"65+",2010,1,"Melanoma",0,"Counts",134
"65+",2010,1,"Melanoma",0,"Rates",89.413871519235
"65+",2010,1,"Pancreatic",0,"Counts",87
"65+",2010,1,"Pancreatic",0,"Rates",61.0838039435857
"65+",2010,1,"Prostate",0,"Counts",450
"65+",2010,1,"Prostate",0,"Rates",316.604405818292
"65+",2010,2,"All cancers",0,"Counts",1713
"65+",2010,2,"All cancers",0,"Rates",928.246521199365
"65+",2010,2,"Breast(female)",0,"Counts",203
"65+",2010,2,"Breast(female)",0,"Rates",108.000642604851
"65+",2010,2,"Colorectal",0,"Counts",232
"65+",2010,2,"Colorectal",0,"Rates",122.532697904743
"65+",2010,2,"Leukaemia",0,"Counts",92
"65+",2010,2,"Leukaemia",0,"Rates",48.2271558797786
"65+",2010,2,"Lung",0,"Counts",325
"65+",2010,2,"Lung",0,"Rates",180.369797279513
"65+",2010,2,"Lymphoma",0,"Counts",45
"65+",2010,2,"Lymphoma",0,"Rates",24.3344469768204
"65+",2010,2,"Melanoma",0,"Counts",66
"65+",2010,2,"Melanoma",0,"Rates",37.6005573567965
"65+",2010,2,"Pancreatic",0,"Counts",109
"65+",2010,2,"Pancreatic",0,"Rates",62.8395343437658
"65+",2010,2,"Prostate",1,"Counts",NA
"65+",2010,2,"Prostate",1,"Rates",NA
"65+",2010,3,"All cancers",0,"Counts",4205
"65+",2010,3,"All cancers",0,"Rates",1267.61679343537
"65+",2010,3,"Breast(female)",1,"Counts",NA
"65+",2010,3,"Breast(female)",1,"Rates",NA
"65+",2010,3,"Colorectal",0,"Counts",514
"65+",2010,3,"Colorectal",0,"Rates",154.298223668096
"65+",2010,3,"Leukaemia",0,"Counts",183
"65+",2010,3,"Leukaemia",0,"Rates",55.3764690806101
"65+",2010,3,"Lung",0,"Counts",871
"65+",2010,3,"Lung",0,"Rates",261.870252641064
"65+",2010,3,"Lymphoma",0,"Counts",132
"65+",2010,3,"Lymphoma",0,"Rates",41.494246189498
"65+",2010,3,"Melanoma",0,"Counts",200
"65+",2010,3,"Melanoma",0,"Rates",61.1164924607156
"65+",2010,3,"Pancreatic",0,"Counts",196
"65+",2010,3,"Pancreatic",0,"Rates",60.555902440949
"65+",2010,3,"Prostate",1,"Counts",NA
"65+",2010,3,"Prostate",1,"Rates",NA
"65+",2011,1,"All cancers",0,"Counts",2457
"65+",2011,1,"All cancers",0,"Rates",1611.89104887424
"65+",2011,1,"Breast(female)",1,"Counts",NA
"65+",2011,1,"Breast(female)",1,"Rates",NA
"65+",2011,1,"Colorectal",0,"Counts",257
"65+",2011,1,"Colorectal",0,"Rates",169.797679201306
"65+",2011,1,"Leukaemia",0,"Counts",38
"65+",2011,1,"Leukaemia",0,"Rates",25.2214125646839
"65+",2011,1,"Lung",0,"Counts",559
"65+",2011,1,"Lung",0,"Rates",360.574027813629
"65+",2011,1,"Lymphoma",0,"Counts",70
"65+",2011,1,"Lymphoma",0,"Rates",48.1399973815757
"65+",2011,1,"Melanoma",0,"Counts",124
"65+",2011,1,"Melanoma",0,"Rates",83.2506031601975
"65+",2011,1,"Pancreatic",0,"Counts",146
"65+",2011,1,"Pancreatic",0,"Rates",90.9654567149823
"65+",2011,1,"Prostate",0,"Counts",445
"65+",2011,1,"Prostate",0,"Rates",304.716841110151
"65+",2011,2,"All cancers",0,"Counts",1706
"65+",2011,2,"All cancers",0,"Rates",898.951379449807
"65+",2011,2,"Breast(female)",0,"Counts",190
"65+",2011,2,"Breast(female)",0,"Rates",94.9418768477377
"65+",2011,2,"Colorectal",0,"Counts",256
"65+",2011,2,"Colorectal",0,"Rates",134.770661643111
"65+",2011,2,"Leukaemia",0,"Counts",88
"65+",2011,2,"Leukaemia",0,"Rates",47.0386419012552
"65+",2011,2,"Lung",0,"Counts",310
"65+",2011,2,"Lung",0,"Rates",167.676427178688
"65+",2011,2,"Lymphoma",0,"Counts",70
"65+",2011,2,"Lymphoma",0,"Rates",35.9926160834563
"65+",2011,2,"Melanoma",0,"Counts",37
"65+",2011,2,"Melanoma",0,"Rates",20.6448490334374
"65+",2011,2,"Pancreatic",0,"Counts",162
"65+",2011,2,"Pancreatic",0,"Rates",88.427943689115
"65+",2011,2,"Prostate",1,"Counts",NA
"65+",2011,2,"Prostate",1,"Rates",NA
"65+",2011,3,"All cancers",0,"Counts",4163
"65+",2011,3,"All cancers",0,"Rates",1215.0544044504
"65+",2011,3,"Breast(female)",1,"Counts",NA
"65+",2011,3,"Breast(female)",1,"Rates",NA
"65+",2011,3,"Colorectal",0,"Counts",513
"65+",2011,3,"Colorectal",0,"Rates",148.493972424687
"65+",2011,3,"Leukaemia",0,"Counts",126
"65+",2011,3,"Leukaemia",0,"Rates",35.5208449998925
"65+",2011,3,"Lung",0,"Counts",869
"65+",2011,3,"Lung",0,"Rates",255.574541593037
"65+",2011,3,"Lymphoma",0,"Counts",140
"65+",2011,3,"Lymphoma",0,"Rates",42.0909293955862
"65+",2011,3,"Melanoma",0,"Counts",161
"65+",2011,3,"Melanoma",0,"Rates",48.3143608732459
"65+",2011,3,"Pancreatic",0,"Counts",308
"65+",2011,3,"Pancreatic",0,"Rates",89.4782464068296
"65+",2011,3,"Prostate",1,"Counts",NA
"65+",2011,3,"Prostate",1,"Rates",NA
"65+",2012,1,"All cancers",0,"Counts",2614
"65+",2012,1,"All cancers",0,"Rates",1642.48341661745
"65+",2012,1,"Breast(female)",1,"Counts",NA
"65+",2012,1,"Breast(female)",1,"Rates",NA
"65+",2012,1,"Colorectal",0,"Counts",286
"65+",2012,1,"Colorectal",0,"Rates",183.294391184211
"65+",2012,1,"Leukaemia",0,"Counts",117
"65+",2012,1,"Leukaemia",0,"Rates",74.6386108447087
"65+",2012,1,"Lung",0,"Counts",603
"65+",2012,1,"Lung",0,"Rates",367.272624385967
"65+",2012,1,"Lymphoma",0,"Counts",94
"65+",2012,1,"Lymphoma",0,"Rates",57.8664629273032
"65+",2012,1,"Melanoma",0,"Counts",147
"65+",2012,1,"Melanoma",0,"Rates",91.2458234986972
"65+",2012,1,"Pancreatic",0,"Counts",126
"65+",2012,1,"Pancreatic",0,"Rates",84.6433871270092
"65+",2012,1,"Prostate",0,"Counts",435
"65+",2012,1,"Prostate",0,"Rates",283.626267891907
"65+",2012,2,"All cancers",0,"Counts",1776
"65+",2012,2,"All cancers",0,"Rates",902.27093058823
"65+",2012,2,"Breast(female)",0,"Counts",208
"65+",2012,2,"Breast(female)",0,"Rates",107.309337208918
"65+",2012,2,"Colorectal",0,"Counts",226
"65+",2012,2,"Colorectal",0,"Rates",112.571907975283
"65+",2012,2,"Leukaemia",0,"Counts",47
"65+",2012,2,"Leukaemia",0,"Rates",22.2508001061795
"65+",2012,2,"Lung",0,"Counts",316
"65+",2012,2,"Lung",0,"Rates",164.780348677768
"65+",2012,2,"Lymphoma",0,"Counts",93
"65+",2012,2,"Lymphoma",0,"Rates",49.6895518913559
"65+",2012,2,"Melanoma",0,"Counts",53
"65+",2012,2,"Melanoma",0,"Rates",24.2918551031366
"65+",2012,2,"Pancreatic",0,"Counts",111
"65+",2012,2,"Pancreatic",0,"Rates",57.0407289499608
"65+",2012,2,"Prostate",1,"Counts",NA
"65+",2012,2,"Prostate",1,"Rates",NA
"65+",2012,3,"All cancers",0,"Counts",4390
"65+",2012,3,"All cancers",0,"Rates",1230.98784782987
"65+",2012,3,"Breast(female)",1,"Counts",NA
"65+",2012,3,"Breast(female)",1,"Rates",NA
"65+",2012,3,"Colorectal",0,"Counts",512
"65+",2012,3,"Colorectal",0,"Rates",144.348376527897
"65+",2012,3,"Leukaemia",0,"Counts",164
"65+",2012,3,"Leukaemia",0,"Rates",45.6970122325954
"65+",2012,3,"Lung",0,"Counts",919
"65+",2012,3,"Lung",0,"Rates",258.12203657506
"65+",2012,3,"Lymphoma",0,"Counts",187
"65+",2012,3,"Lymphoma",0,"Rates",52.0820215529249
"65+",2012,3,"Melanoma",0,"Counts",200
"65+",2012,3,"Melanoma",0,"Rates",54.7577400758001
"65+",2012,3,"Pancreatic",0,"Counts",237
"65+",2012,3,"Pancreatic",0,"Rates",68.3913488211478
"65+",2012,3,"Prostate",1,"Counts",NA
"65+",2012,3,"Prostate",1,"Rates",NA
"65+",2013,1,"All cancers",0,"Counts",2811
"65+",2013,1,"All cancers",0,"Rates",1684.50055365258
"65+",2013,1,"Breast(female)",1,"Counts",NA
"65+",2013,1,"Breast(female)",1,"Rates",NA
"65+",2013,1,"Colorectal",0,"Counts",339
"65+",2013,1,"Colorectal",0,"Rates",204.978163011727
"65+",2013,1,"Leukaemia",0,"Counts",63
"65+",2013,1,"Leukaemia",0,"Rates",36.8235965405731
"65+",2013,1,"Lung",0,"Counts",609
"65+",2013,1,"Lung",0,"Rates",359.146920878591
"65+",2013,1,"Lymphoma",0,"Counts",85
"65+",2013,1,"Lymphoma",0,"Rates",51.1116525424333
"65+",2013,1,"Melanoma",0,"Counts",195
"65+",2013,1,"Melanoma",0,"Rates",115.409390232693
"65+",2013,1,"Pancreatic",0,"Counts",82
"65+",2013,1,"Pancreatic",0,"Rates",50.6954789396735
"65+",2013,1,"Prostate",0,"Counts",431
"65+",2013,1,"Prostate",0,"Rates",264.239335013023
"65+",2013,2,"All cancers",0,"Counts",1854
"65+",2013,2,"All cancers",0,"Rates",905.145162455568
"65+",2013,2,"Breast(female)",0,"Counts",289
"65+",2013,2,"Breast(female)",0,"Rates",140.101493151539
"65+",2013,2,"Colorectal",0,"Counts",228
"65+",2013,2,"Colorectal",0,"Rates",106.957563294879
"65+",2013,2,"Leukaemia",0,"Counts",51
"65+",2013,2,"Leukaemia",0,"Rates",27.6092938330377
"65+",2013,2,"Lung",0,"Counts",331
"65+",2013,2,"Lung",0,"Rates",166.153006688706
"65+",2013,2,"Lymphoma",0,"Counts",52
"65+",2013,2,"Lymphoma",0,"Rates",23.8243182086195
"65+",2013,2,"Melanoma",0,"Counts",36
"65+",2013,2,"Melanoma",0,"Rates",15.8731040896454
"65+",2013,2,"Pancreatic",0,"Counts",117
"65+",2013,2,"Pancreatic",0,"Rates",52.5411493222638
"65+",2013,2,"Prostate",1,"Counts",NA
"65+",2013,2,"Prostate",1,"Rates",NA
"65+",2013,3,"All cancers",0,"Counts",4665
"65+",2013,3,"All cancers",0,"Rates",1252.35120454242
"65+",2013,3,"Breast(female)",1,"Counts",NA
"65+",2013,3,"Breast(female)",1,"Rates",NA
"65+",2013,3,"Colorectal",0,"Counts",567
"65+",2013,3,"Colorectal",0,"Rates",153.947658167417
"65+",2013,3,"Leukaemia",0,"Counts",114
"65+",2013,3,"Leukaemia",0,"Rates",31.9576804391129
"65+",2013,3,"Lung",0,"Counts",940
"65+",2013,3,"Lung",0,"Rates",253.162573228563
"65+",2013,3,"Lymphoma",0,"Counts",137
"65+",2013,3,"Lymphoma",0,"Rates",36.1668479958514
"65+",2013,3,"Melanoma",0,"Counts",231
"65+",2013,3,"Melanoma",0,"Rates",61.4826076470151
"65+",2013,3,"Pancreatic",0,"Counts",199
"65+",2013,3,"Pancreatic",0,"Rates",52.6477223647002
"65+",2013,3,"Prostate",1,"Counts",NA
"65+",2013,3,"Prostate",1,"Rates",NA
"65+",2014,1,"All cancers",0,"Counts",2684
"65+",2014,1,"All cancers",0,"Rates",1563.01337189821
"65+",2014,1,"Breast(female)",1,"Counts",NA
"65+",2014,1,"Breast(female)",1,"Rates",NA
"65+",2014,1,"Colorectal",0,"Counts",338
"65+",2014,1,"Colorectal",0,"Rates",196.969405936244
"65+",2014,1,"Leukaemia",0,"Counts",105
"65+",2014,1,"Leukaemia",0,"Rates",65.4308845978046
"65+",2014,1,"Lung",0,"Counts",574
"65+",2014,1,"Lung",0,"Rates",323.449286201646
"65+",2014,1,"Lymphoma",0,"Counts",120
"65+",2014,1,"Lymphoma",0,"Rates",69.5875521930134
"65+",2014,1,"Melanoma",0,"Counts",122
